step,price,volume
0,299.876490,11
1,299.873950,16
2,300.267630,14
3,300.110640,13
4,299.464570,13
5,299.675640,13
6,299.921850,11
7,300.503570,15
8,299.952630,13
9,300.243440,13
10,300.582160,12
11,300.105280,11
12,301.103120,13
13,300.357580,10
14,300.009030,12
15,300.249380,13
16,300.603850,11
17,300.203790,14
18,300.708000,12
19,300.361220,15
20,300.637140,13
21,300.393080,12
22,300.679380,9
23,301.123340,13
24,301.352430,12
25,300.803390,10
26,300.580760,11
27,300.911300,10
28,301.226060,15
29,300.773710,16
30,301.508540,10
31,301.432290,4
32,301.677530,9
33,301.839700,10
34,301.598490,13
35,301.465040,9
36,301.634830,12
37,301.042360,8
38,301.863480,7
39,301.509290,10
40,301.783510,11
41,300.595540,14
42,301.315260,8
43,301.062340,12
44,302.170670,9
45,301.473970,10
46,301.628070,9
47,302.146060,9
48,301.775260,12
49,301.859490,11
50,302.158850,16
51,302.175380,13
52,301.252390,15
53,302.486210,14
54,301.424300,13
55,301.629200,14
56,302.211020,14
57,302.343580,15
58,301.966520,9
59,301.686190,13
60,302.667140,12
61,302.222550,14
62,301.751630,11
63,302.782710,14
64,301.881930,9
65,301.579800,11
66,301.144270,13
67,300.701810,14
68,302.134120,11
69,301.396670,14
70,301.580950,9
71,301.824400,17
72,301.762980,14
73,300.908910,15
74,300.996850,12
75,301.251830,10
76,301.639270,14
77,301.599030,11
78,300.855680,13
79,301.539490,13
80,301.597890,17
81,301.832070,13
82,302.876720,13
83,302.358650,15
84,301.722650,14
85,301.828470,16
86,301.570360,12
87,301.838380,13
88,301.968620,14
89,301.233610,12
90,300.866690,14
91,301.026980,13
92,301.511580,16
93,301.221720,9
94,301.641180,13
95,300.257460,13
96,301.969460,11
97,301.031880,9
98,300.895410,15
99,300.767460,14
100,301.306770,9
101,300.593670,14
102,300.832650,12
103,300.736160,13
104,300.949170,14
105,300.616850,15
106,301.319210,13
107,301.581150,15
108,300.593940,14
109,300.856660,13
110,301.055990,12
111,300.511700,13
112,300.472530,13
113,301.202230,11
114,300.471620,13
115,300.426890,11
116,301.306520,11
117,301.091830,12
118,300.552000,14
119,300.636300,13
120,301.303990,8
121,300.726470,8
122,300.931300,10
123,301.342710,8
124,300.904890,9
125,301.044640,8
126,300.656650,11
127,301.128050,9
128,301.231870,11
129,300.361440,11
130,300.402600,11
131,300.197870,11
132,300.445110,12
133,300.448900,10
134,300.522170,14
135,300.232860,12
136,301.009740,13
137,300.397750,14
138,300.687010,11
139,301.028170,10
140,301.373120,9
141,300.797000,9
142,300.969520,12
143,300.792440,9
144,301.040910,9
145,301.302930,6
146,301.023230,13
147,301.044670,9
148,301.274760,9
149,301.005240,10
150,300.827940,13
151,300.756340,13
152,301.404220,16
153,300.917390,9
154,300.484620,13
155,301.336140,10
156,300.551920,11
157,300.421040,11
158,300.950570,10
159,300.825700,10
160,300.990480,14
161,300.419070,10
162,300.954430,13
163,300.811950,12
164,301.036760,14
165,300.269830,13
166,301.085830,14
167,300.491370,9
168,300.328240,15
169,301.271540,16
170,301.066550,11
171,301.211110,8
172,300.594000,11
173,301.116930,11
174,300.912290,10
175,300.724540,12
176,300.830370,14
177,300.955040,11
178,300.596240,11
179,300.274570,11
180,301.110010,12
181,300.634810,15
182,301.099550,10
183,301.133780,14
184,300.951820,12
185,301.018870,13
186,300.834040,13
187,300.468410,12
188,301.427660,15
189,300.301720,10
190,300.793100,15
191,300.894020,12
192,300.561320,11
193,299.758870,10
194,301.028780,15
195,300.262570,9
196,300.401310,16
197,300.330740,10
198,300.566820,11
199,300.303110,16
200,300.861790,13
201,299.723710,14
202,300.774830,14
203,301.108110,14
204,300.203840,12
205,300.971640,13
206,300.322440,12
207,300.043120,12
208,300.490360,11
209,300.625180,11
210,299.771690,11
211,300.523970,8
212,300.236660,13
213,299.676870,12
214,300.776580,9
215,300.840950,13
216,300.578590,11
217,300.112790,12
218,300.317550,9
219,300.113480,9
220,300.089700,14
221,299.130410,13
222,300.315620,14
223,298.717050,11
224,299.582650,15
225,298.490390,11
226,299.316580,9
227,300.180800,11
228,300.018040,10
229,299.048550,10
230,300.362460,11
231,300.033670,12
232,299.579290,11
233,299.932150,10
234,300.140810,10
235,299.010440,12
236,299.893550,9
237,299.659340,12
238,299.656490,8
239,300.431170,13
240,299.802850,12
241,300.019940,13
242,300.037190,16
243,300.448550,14
244,300.181450,11
245,299.434510,13
246,300.241950,11
247,300.191420,15
248,300.097750,12
249,299.991690,10
250,299.678720,16
251,300.102410,20
252,299.990800,15
253,299.166860,18
254,299.548840,19
255,300.423500,15
256,299.783680,18
257,300.181670,16
258,300.512110,18
259,300.035060,17
260,300.374240,17
261,300.261310,13
262,300.282760,15
263,300.409950,12
264,300.236180,15
265,299.986590,15
266,301.512390,14
267,300.423600,13
268,300.836990,15
269,300.787650,15
270,300.934310,9
271,301.533510,13
272,300.649150,11
273,301.511390,13
274,300.667260,10
275,301.558570,10
276,301.161210,11
277,301.236630,11
278,301.152490,12
279,301.399800,11
280,300.660960,12
281,301.054610,12
282,300.308150,8
283,300.689240,12
284,300.902060,12
285,300.533540,14
286,300.847150,10
287,300.295750,10
288,301.052510,12
289,300.410350,13
290,300.165800,10
291,301.035030,13
292,300.371980,10
293,300.624690,11
294,299.717590,14
295,300.965800,10
296,299.959760,11
297,300.501040,10
298,300.509930,9
299,300.224320,10
300,300.059150,14
301,300.605140,16
302,300.276420,15
303,300.299930,14
304,300.169950,15
305,300.210660,14
306,300.253400,11
307,299.534180,14
308,299.845270,15
309,299.606870,16
310,300.720720,13
311,301.281460,15
312,300.710800,10
313,300.780930,11
314,300.169180,14
315,300.440930,11
316,300.819460,10
317,300.995010,11
318,299.836910,13
319,301.073740,13
320,302.027620,15
321,301.751830,14
322,301.423150,14
323,301.072900,10
324,301.301330,13
325,301.862400,14
326,301.215060,11
327,301.764780,14
328,300.908500,13
329,301.841780,12
330,301.621350,16
