step,price,volume
0,299.774540,15
1,300.510080,15
2,300.061790,17
3,300.649130,17
4,300.566050,13
5,299.947900,16
6,299.823580,16
7,299.405080,15
8,299.815290,18
9,300.787070,14
10,300.545880,14
11,300.483170,16
12,300.720290,13
13,300.700140,14
14,300.401360,14
15,301.346580,12
16,300.067740,14
17,300.220270,13
18,300.784550,11
19,300.228060,15
20,299.809190,13
21,300.383520,20
22,299.915830,13
23,301.013010,14
24,300.454280,15
25,300.035490,10
26,300.109580,15
27,300.281540,17
28,301.033850,17
29,299.966100,13
30,299.327540,9
31,299.612810,12
32,299.431250,12
33,300.147300,14
34,299.587440,8
35,299.668230,10
36,299.882250,11
37,299.990000,11
38,299.604220,9
39,300.195360,12
40,300.642180,12
41,300.328460,12
42,300.107370,11
43,300.287680,11
44,300.473870,13
45,300.378760,9
46,299.995320,13
47,300.532720,9
48,300.742650,12
49,300.913320,13
50,299.115630,13
51,300.416930,12
52,300.844400,14
53,300.653640,12
54,300.124830,14
55,300.347560,17
56,300.477690,16
57,300.518990,10
58,300.269930,15
59,300.359680,16
60,300.071810,9
61,300.330110,10
62,300.153440,8
63,300.461590,10
64,300.128230,11
65,300.546890,9
66,300.721870,9
67,300.299860,7
68,300.709650,13
69,300.770170,9
70,300.777980,13
71,300.498570,14
72,300.260790,13
73,299.842380,13
74,301.313600,16
75,300.515410,13
76,301.064570,12
77,300.523790,15
78,300.428650,15
79,300.796790,14
80,300.896900,15
81,300.290280,13
82,300.356900,11
83,300.312430,10
84,300.306410,10
85,300.643490,11
86,299.698800,12
87,300.756530,14
88,300.126800,12
89,300.366790,7
90,300.294920,12
91,299.866110,12
92,300.398930,10
93,300.122000,9
94,300.313770,13
95,299.508440,10
96,300.380150,14
97,300.087800,11
98,299.909930,15
99,300.203560,12
100,300.105350,12
101,300.914220,13
102,299.481620,15
103,301.113230,14
104,300.073650,12
105,300.098350,10
106,300.039090,13
107,300.282070,12
108,299.659880,12
109,300.414810,10
110,300.778160,11
111,299.772710,11
112,300.458640,10
113,300.442130,8
114,300.646640,10
115,300.508410,10
116,300.549470,9
117,300.464230,10
118,299.975480,10
119,300.368950,9
120,300.446780,14
121,301.277710,14
122,300.217950,15
123,299.571730,16
124,300.451960,15
125,300.050030,19
126,300.531870,12
127,300.367720,17
128,299.939730,15
129,300.563560,13
130,300.441890,13
131,300.448160,9
132,300.593460,12
133,301.180370,11
134,299.892880,12
135,300.503150,11
136,300.662060,11
137,300.723570,13
138,300.387540,10
139,300.106410,11
140,299.774570,16
141,299.673110,15
142,300.469900,15
143,298.972630,18
144,300.044050,13
145,299.994820,12
146,299.673190,17
147,299.897950,16
148,300.301510,17
149,300.349160,14
150,299.152620,15
151,298.990190,14
152,299.287250,16
153,299.655100,10
154,300.195440,14
155,299.245840,10
156,299.641550,14
157,300.266460,11
158,299.921700,9
159,299.824170,10
160,299.603190,12
161,299.758930,18
162,299.362320,13
163,299.171040,13
164,299.111470,11
165,299.577870,11
166,299.554700,14
167,298.954160,13
168,299.392380,14
169,299.365740,12
170,299.706880,12
171,299.608210,11
172,299.797110,8
173,299.788910,11
174,299.868520,10
175,299.528980,9
176,299.941410,9
177,299.786160,10
178,300.173240,11
179,299.481270,11
180,299.574760,10
181,299.713220,11
182,299.366840,15
183,299.892640,12
184,299.492090,15
185,300.133290,12
186,299.517760,11
187,299.534810,10
188,299.652440,12
189,300.046580,14
190,299.983160,9
191,300.251880,11
192,299.652120,11
193,300.092070,12
194,300.222750,15
195,299.997300,9
196,300.119350,12
197,299.599050,13
198,300.031620,11
199,300.079150,13
200,299.970640,14
201,299.684090,17
202,299.685130,13
203,299.671730,13
204,299.952150,12
205,300.022100,14
206,299.998770,14
207,299.856830,11
208,300.157370,11
209,299.604490,10
210,300.608180,12
211,300.595300,11
212,300.258240,10
213,299.913490,11
214,300.244940,9
215,300.014410,11
216,299.854680,8
217,300.765660,10
218,300.148490,10
219,300.913250,14
220,299.510720,9
221,299.628280,16
222,300.158360,12
223,299.398850,16
224,299.973380,12
225,299.866480,15
226,299.325830,13
227,300.358040,11
228,299.630700,13
229,300.193560,12
230,299.749040,14
231,300.330720,15
232,300.376670,12
233,300.376150,12
234,300.628260,15
235,300.078290,12
236,300.456420,14
237,300.244920,9
238,300.001390,10
239,300.201970,11
240,300.884790,15
241,299.854750,15
242,300.165680,15
243,301.188240,13
244,299.877180,12
245,299.692390,13
246,299.507930,14
247,300.778850,16
248,300.583550,15
249,300.244790,20
250,300.534660,13
251,301.289140,17
252,300.446390,15
253,300.524770,15
254,300.414670,13
255,301.062050,16
256,301.430490,16
257,300.531470,12
258,299.315650,19
259,299.888090,14
260,300.869830,17
261,300.249790,15
262,300.547370,13
263,300.655050,13
264,300.008160,14
265,300.619830,14
266,300.430540,15
267,299.941550,15
268,300.377890,18
269,300.470050,15
270,300.422180,15
271,300.184250,15
272,300.713160,10
273,300.441920,12
274,300.080510,9
275,300.045560,13
276,300.493350,9
277,299.641430,14
278,301.259430,12
279,300.625530,13
280,300.527650,13
281,300.092650,11
282,299.810540,11
283,300.047870,13
284,300.399640,10
285,300.403340,14
286,300.627560,12
287,299.596010,13
288,300.624810,14
289,300.492510,10
290,299.585740,8
291,299.313280,14
292,300.059180,11
293,299.934630,11
294,298.951000,13
295,299.206360,16
296,299.409450,10
297,299.994340,8
298,300.029780,15
299,299.854280,10
300,300.428580,15
301,300.176780,13
302,300.270050,14
303,299.563980,13
304,299.268850,14
305,299.836440,13
306,300.284720,12
307,298.927480,16
308,299.473170,12
309,300.074660,13
310,299.467730,15
311,299.693250,9
312,299.282370,11
313,299.730680,12
314,300.229920,11
315,300.200770,13
316,299.265180,9
317,300.432150,14
318,300.123860,12
319,299.224720,12
320,299.329540,14
321,299.826490,9
322,299.826000,13
323,299.215460,13
324,299.258270,12
325,299.568190,12
326,299.896350,10
327,299.972790,11
328,299.310590,13
329,299.194240,12
330,298.818430,17
331,299.291330,13
332,299.294840,15
333,300.049880,14
334,299.744440,14
335,298.778210,15
336,299.297960,14
337,299.311140,15
338,300.052400,15
339,299.080610,17
340,300.069600,13
341,299.542410,13
342,299.300030,12
343,298.913200,13
344,298.922540,14
345,299.118670,11
346,299.627700,11
347,299.990060,14
348,299.006180,14
349,299.091160,16
350,299.505590,11
351,298.941260,11
352,299.419540,14
353,298.931840,14
354,299.196580,14
355,298.928000,9
356,299.638890,13
357,299.429610,12
358,299.239640,13
359,299.998570,11
360,300.176800,13
361,300.181740,12
362,300.481340,11
363,300.384810,12
364,299.718770,14
365,299.855440,15
366,300.088480,13
367,300.458750,13
368,299.883120,12
369,299.831780,12
370,300.066300,13
371,300.070820,12
372,300.459140,9
373,300.425230,10
374,300.315360,11
375,300.380990,7
376,300.169270,14
377,300.781020,10
378,300.376890,11
379,300.934820,8
380,300.953090,9
381,301.346390,13
382,300.707110,10
383,301.589620,15
384,300.518360,15
385,300.737010,5
386,300.591480,11
387,300.296250,11
388,300.611040,14
389,300.990140,13
390,301.315710,17
391,300.740610,14
392,300.593200,13
393,301.017100,16
394,300.890330,19
395,300.810180,16
396,301.547600,16
397,300.466740,18
398,300.604370,16
399,300.352090,15
400,300.952090,16
401,300.403750,17
402,301.070140,18
403,301.060290,14
404,300.873880,10
405,301.275170,14
406,300.530940,11
407,300.770630,16
408,300.745230,14
409,301.602800,16
410,301.219120,14
411,301.291310,12
412,301.213090,16
413,301.566120,14
414,300.900710,15
415,300.988930,12
416,299.908270,18
417,299.904480,10
418,300.275160,14
419,300.414610,15
420,300.193000,15
421,300.178120,14
422,299.912380,14
423,300.264710,14
424,300.131040,10
425,299.950610,17
426,301.049100,13
427,300.391420,12
428,299.705280,19
429,299.981670,13
430,300.277290,8
431,299.871630,10
432,300.853890,11
433,300.054950,9
434,300.293640,7
435,300.569180,10
436,299.676600,14
437,299.909660,10
438,300.150490,15
439,300.157590,8
440,300.045600,17
441,299.669040,12
442,300.361230,14
443,300.026890,10
444,299.793470,18
445,300.105520,10
446,299.476660,14
447,300.316320,11
448,300.183980,15
449,300.131760,18
450,300.634880,8
451,300.668680,9
452,300.712140,11
453,300.317970,10
454,299.973170,14
455,299.931100,11
456,300.257680,7
457,300.930700,11
458,300.484900,13
459,300.355790,9
460,299.922390,13
461,301.118090,13
462,300.097770,11
463,300.196840,12
464,300.470840,12
465,300.212600,12
466,301.111410,12
467,300.226020,16
468,299.949320,11
469,301.106950,13
470,300.883960,13
471,300.802460,16
472,301.020580,12
473,300.556160,15
474,300.213950,14
475,300.358280,16
476,300.271200,16
477,300.091300,14
478,301.290530,14
479,300.771500,15
480,300.801800,13
481,300.425480,10
482,300.257340,15
483,300.243520,13
484,300.835000,12
485,300.865080,13
486,300.375790,15
487,300.358320,13
488,299.964670,14
489,300.980610,10
490,300.091790,15
491,301.016240,12
492,301.924830,15
493,301.521310,15
494,300.858410,13
495,300.646850,12
496,300.969540,11
497,301.041010,14
498,301.296030,12
499,301.319970,10
500,301.856050,11
501,301.921560,15
502,301.944490,11
503,301.331190,10
504,301.539220,16
505,301.552160,12
506,302.288610,15
507,301.911960,11
508,301.300760,11
509,301.591620,15
510,301.863500,17
511,301.805160,15
512,300.767110,16
513,301.252450,13
514,300.888440,16
515,301.250460,13
516,301.745030,17
517,301.121440,13
518,300.571190,17
519,301.044330,16
520,300.739400,12
521,301.248610,18
522,300.207690,15
523,300.860720,13
524,300.975190,11
525,301.077340,16
526,300.905940,16
527,301.069870,14
528,300.600650,15
529,301.120730,12
530,300.457750,14
531,300.467910,19
532,300.455910,15
533,299.296540,19
534,300.966600,16
535,299.918250,15
536,300.579770,15
537,300.365700,12
538,300.591970,17
539,300.510170,15
540,299.175120,16
541,299.183540,14
542,298.897550,11
543,298.928680,13
544,298.851830,12
545,298.267980,14
546,298.406040,14
547,298.650230,11
548,298.442380,12
549,298.686790,15
550,298.168220,15
551,298.618330,13
552,298.755330,13
553,298.080440,14
554,297.970270,12
555,298.134190,13
556,297.953710,11
557,298.087000,12
558,297.542960,15
559,297.969740,14
560,298.112850,12
561,298.351210,10
562,298.292980,15
563,297.957840,13
564,297.791220,13
565,298.438910,13
566,297.854510,13
567,297.837970,13
568,299.344140,12
569,298.912530,13
570,298.398040,12
571,298.600780,8
572,298.883710,11
573,298.431090,14
574,298.411130,10
575,298.417670,12
576,299.149750,12
577,298.924030,12
578,298.905780,11
579,298.614070,13
580,297.994260,9
581,298.673990,13
582,297.300140,14
583,298.276080,10
584,297.539760,16
585,298.059340,10
586,298.508670,14
587,298.465510,9
588,298.909610,10
589,298.665700,12
590,298.156810,16
591,298.654090,13
592,299.034930,15
593,297.728310,17
594,298.189850,15
595,298.427950,14
596,298.550040,14
597,298.716660,14
598,298.182320,13
599,299.279280,18
600,298.463780,16
601,298.547280,17
602,297.676700,20
603,297.450890,15
604,297.579220,16
605,298.097380,17
606,298.057860,10
607,298.087440,18
608,297.137930,17
609,297.619280,18
610,297.753730,18
611,297.197290,13
612,297.060920,15
613,296.986750,14
614,297.988950,12
615,297.572100,13
616,296.679970,14
617,296.932490,16
618,297.545670,13
619,297.360440,14
620,296.470860,11
621,296.787680,11
622,296.492700,10
623,297.265920,11
624,297.494270,12
625,297.353040,10
626,297.234570,12
627,296.755130,9
628,296.832830,9
629,297.102410,11
630,297.540990,10
631,297.143390,11
632,297.017410,13
633,297.025120,13
634,296.719140,11
635,297.880670,11
636,297.114760,12
637,296.951240,9
638,296.795610,14
639,297.117580,12
640,296.573560,14
641,297.433120,14
642,296.310190,16
643,297.394600,16
644,296.930390,16
645,296.704960,15
646,297.357600,17
647,297.657460,18
648,297.892620,14
649,296.875710,12
650,296.769660,11
651,296.925810,11
652,296.235660,13
653,296.712320,11
654,296.666380,10
655,296.306450,13
656,296.181590,11
657,296.823410,16
658,296.272600,10
659,296.639840,6
660,295.975490,14
661,296.550290,16
662,297.076630,16
663,297.294080,17
664,296.256220,18
665,297.801160,19
666,296.551720,15
667,296.035830,16
668,297.211560,15
669,296.698840,16
670,296.421100,11
671,295.740390,16
672,295.910120,14
673,295.334090,13
674,296.740210,10
675,295.818420,15
676,295.977430,15
677,296.368120,14
678,296.153510,14
679,296.080450,11
680,296.117960,9
681,296.439410,9
682,295.945130,9
683,296.409200,12
684,296.398210,11
685,296.590070,14
686,296.820180,10
687,296.708660,12
688,296.800660,12
689,295.590280,10
690,295.236640,12
691,295.387830,14
692,295.105050,16
693,295.578910,13
694,295.349510,12
695,295.640390,15
696,295.956400,14
697,296.472580,13
698,296.032210,14
699,296.286290,16
700,294.773780,12
701,295.019080,13
702,294.476230,12
703,294.902640,8
704,294.464290,15
705,294.792030,14
706,295.380380,13
707,295.353110,14
708,295.164430,10
709,294.987200,15
710,295.060460,10
711,294.287880,14
712,294.287390,12
713,294.533630,13
714,295.100830,14
715,295.483650,12
716,295.776030,15
717,295.294160,13
718,294.566330,14
719,295.202460,11
720,295.990020,14
721,295.698230,14
722,294.833400,12
723,294.829190,15
724,295.115740,13
725,295.527260,16
726,294.864910,14
727,295.097200,12
728,295.175040,11
729,295.094220,12
