step,price,volume
0,300.373670,14
1,301.127620,15
2,300.424590,14
3,300.907450,16
4,300.589330,10
5,300.358430,11
6,300.214340,12
7,300.264740,8
8,300.758060,13
9,300.995610,13
10,300.687630,14
11,300.407290,16
12,299.513060,13
13,299.989190,16
14,300.402850,12
15,300.686530,18
16,300.666900,15
17,300.748860,13
18,299.743640,14
19,300.064520,18
20,300.306510,12
21,301.132630,16
22,300.978680,11
23,300.633840,13
24,300.104400,13
25,301.277170,12
26,300.432720,16
27,300.950260,11
28,300.666390,15
29,301.109270,13
30,301.016550,14
31,300.788990,12
32,300.987240,12
33,300.398370,12
34,301.007780,12
35,301.114930,11
36,300.998150,13
37,301.003130,10
38,300.492020,15
39,301.256800,13
40,300.625380,11
41,300.964520,12
42,300.902720,15
43,301.027670,16
44,300.881610,14
45,300.574480,12
46,300.581140,14
47,300.992570,12
48,300.601890,16
49,300.813520,9
50,300.666210,13
51,301.198910,12
52,300.587850,11
53,301.024300,11
54,300.929960,10
55,300.948900,14
56,300.670550,8
57,300.195290,9
58,301.063330,8
59,301.208430,8
60,300.969190,15
61,300.690830,17
62,300.709200,12
63,300.342330,14
64,300.582040,12
65,300.940580,11
66,300.606220,16
67,300.773120,14
68,301.134330,15
69,301.709060,13
70,301.607860,8
71,301.746410,5
72,301.627020,9
73,301.742980,10
74,301.686350,7
75,301.474650,7
76,301.294410,9
77,301.109080,6
78,301.371010,8
79,301.302560,8
80,302.218640,12
81,301.727270,8
82,301.788130,12
83,302.248530,11
84,302.335690,10
85,301.357880,10
86,301.495240,13
87,301.550430,10
88,302.192100,9
89,301.385580,13
90,300.970380,9
91,301.008300,7
92,301.738580,16
93,301.623100,9
94,301.225350,8
95,301.046030,13
96,301.380820,9
97,301.046040,6
98,301.805360,11
99,301.793590,11
100,302.072930,11
101,300.909770,13
102,300.826620,15
103,301.084510,11
104,301.896920,13
105,301.989050,17
106,302.123590,12
107,301.318990,11
108,300.579830,16
109,301.868450,11
110,302.017240,10
111,301.787410,11
112,302.148180,14
113,302.361120,12
114,301.543210,13
115,301.463680,13
116,302.731330,15
117,301.599110,13
118,302.020170,14
119,301.442730,15
120,303.059310,15
121,301.848650,15
122,303.199050,13
123,301.878400,13
124,303.302090,15
125,302.903840,13
126,303.031180,13
127,303.172210,15
128,302.067090,14
129,302.053240,10
130,303.290700,10
131,303.012550,11
132,302.682740,14
133,302.894030,9
134,302.478860,11
135,302.668230,9
136,303.327450,17
137,303.251810,13
138,303.280440,14
139,303.537220,13
140,303.052940,10
141,302.850370,11
142,303.050200,12
143,302.681350,12
144,303.465320,10
145,302.901060,14
146,303.140420,12
147,303.451480,11
148,304.011650,13
149,303.307290,10
150,302.659590,10
151,302.536390,11
152,302.545480,11
153,302.616490,11
154,303.545960,9
155,302.714720,11
156,302.861020,11
157,302.853730,11
158,303.457630,13
159,302.566660,9
160,302.590530,8
161,302.935170,10
162,302.116630,11
163,302.764950,11
164,302.524190,9
165,302.718080,8
166,302.989900,9
167,302.802800,9
168,302.503100,9
169,302.245050,11
170,302.594900,14
171,302.537110,13
172,302.549390,11
173,303.107450,16
174,302.510010,15
175,301.956090,14
176,302.992930,15
177,302.011820,15
178,302.700080,12
179,302.414040,11
180,302.380700,17
181,302.230580,12
182,302.295320,13
183,302.303230,13
184,302.043330,14
185,302.607730,15
186,302.763240,14
187,302.246530,13
188,302.682730,13
189,302.960360,11
190,303.319880,14
191,302.757290,10
192,303.045600,11
193,302.617190,13
194,302.287490,12
195,303.484800,15
196,302.340530,10
197,302.600420,11
198,302.918230,11
199,302.320220,12
200,302.663810,13
201,302.902940,11
202,302.502220,17
203,302.932740,14
204,302.169460,12
205,302.820150,11
206,302.757150,14
207,303.119480,13
208,302.882300,8
209,302.682040,13
210,303.286890,17
211,302.935930,15
212,302.568410,14
213,302.502020,11
214,303.141870,14
215,302.711650,16
216,302.904150,13
217,303.412500,14
218,302.554870,13
219,303.271220,12
220,303.274330,10
221,302.503950,9
222,302.297330,9
223,302.522430,11
224,302.550750,13
225,302.751860,11
226,303.092800,11
227,302.811260,11
228,303.031360,13
229,302.809310,9
230,302.001730,15
231,303.168770,14
232,302.745440,13
233,302.448250,11
234,302.078200,14
235,302.069880,12
236,302.645830,13
237,302.224290,14
238,302.620630,13
239,303.446560,15
240,303.430910,14
241,302.272740,15
242,303.205680,16
243,302.191880,17
244,303.493750,15
245,302.668130,16
246,303.346750,15
247,302.815180,15
248,303.444140,15
249,303.590140,14
250,304.281440,16
251,303.620230,15
252,304.207110,15
253,304.426180,17
254,304.067550,14
255,303.718120,12
256,304.226390,15
257,304.139480,14
258,303.536320,15
259,303.749100,10
260,302.857300,16
261,303.383710,9
262,303.511920,12
263,303.266720,15
264,303.828280,13
265,302.682920,12
266,303.446810,15
267,304.406480,12
268,303.018920,14
269,303.313400,11
270,302.405030,9
271,302.592420,16
272,302.604150,11
273,302.889330,11
274,303.600410,10
275,302.383130,11
276,303.126360,12
277,302.898430,13
278,302.915260,14
279,303.030610,11
280,303.024650,15
281,302.569850,16
282,303.507080,13
283,303.005350,18
284,302.805620,12
285,302.541390,17
286,302.130460,13
287,303.652460,16
288,302.626370,14
289,303.293180,19
290,302.446680,14
291,302.947830,15
292,303.544530,14
293,303.421500,9
294,302.510300,13
295,302.076680,15
296,302.556440,14
297,302.490280,12
298,303.656210,16
299,303.076480,13
300,302.689180,10
301,302.781020,9
302,302.665400,8
303,303.167010,6
304,302.820710,12
305,302.620690,9
306,302.875490,9
307,302.949240,8
308,302.673680,11
309,303.007350,10
